id,earliest_cr_line,revol_bal,total_pymnt,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
451319,Nov-89,825,4188.606537,8/1/2010,1.59,7/1/2010
451329,Oct-78,41063,8114.62,10/1/2011,344.76,2/1/2012
451395,2-Sep,8138,2963.966384,11/1/2012,88.42,10/1/2012
451398,3-Feb,17123,6053.956006,11/1/2012,172.05,10/1/2012
451409,Dec-76,23875,8980.468933,7/1/2011,4022.18,8/1/2015
451412,Apr-85,2763,306.65,4/1/2010,49.46,9/1/2010
451419,3-Sep,6834,1754.334084,10/1/2011,657.02,1/1/2014
451425,May-93,5401,11299.17516,3/1/2010,10057.96,9/1/2013
451445,Nov-86,369,1803.899274,11/1/2010,1198.29,3/1/2015
451452,Nov-98,18154,1210.764406,11/1/2012,34.76,11/1/2014
451458,Dec-88,4198,6117.82,8/1/2012,184.49,12/1/2012
451474,Oct-97,3577,29171.86324,11/1/2011,9412.09,11/1/2011
451482,Feb-98,6881,7587.551471,1/1/2011,4712.46,8/1/2015
451484,Mar-00,1790,2354.966827,12/1/2011,101.78,12/1/2011
451497,5-Sep,1366,18359.76096,4/1/2012,3971.94,5/1/2016
451501,Dec-97,928,5496.292768,8/1/2011,1376.06,4/1/2014
451509,1-Jul,8180,13653.65896,7/1/2010,10261.11,12/1/2010
451515,Jan-75,5378,3232.782047,7/1/2010,2563.72,10/1/2013
451538,Dec-94,15695,4030.409612,6/1/2012,285.52,5/1/2012
451543,Jan-97,1026,29070.73016,11/1/2012,828.3,11/1/2012
451546,Mar-89,21807,19756.46442,8/1/2011,343.69,7/1/2011
451548,5-Jun,12390,17798.82352,12/1/2010,11138.41,5/1/2016
451552,Sep-99,9572,7373.507286,11/1/2012,211.56,5/1/2016
451556,Jan-83,14163,6258.878922,11/1/2012,176.38,11/1/2012
451562,Mar-85,37591,8631.323023,11/1/2012,249.19,5/1/2016
451579,Feb-97,0,5583.892172,3/1/2012,1371.22,6/1/2014
451584,2-Aug,27297,12424.71472,12/1/2010,5.62,5/1/2016
451597,Sep-80,0,8899.560041,10/1/2012,496.65,5/1/2016
451601,Sep-00,1584,10253.39,2/1/2010,3253.69,1/1/2010
451606,Apr-98,24387,23237.1367,5/1/2011,11691.57,5/1/2016
451617,Oct-80,40413,31334.55301,11/1/2012,879.27,10/1/2012
451628,2-Feb,980,2819.94,7/1/2010,348.82,5/1/2016
451632,Mar-97,11188,11972.24719,1/1/2012,3525.49,10/1/2014
451659,Jun-80,27433,3195.055095,11/1/2012,93.19,10/1/2012
451663,Dec-00,8752,16951.09854,11/1/2012,477.54,1/1/2016
451689,Nov-98,10326,11198.76997,9/1/2011,4544.72,2/1/2013
451705,Oct-91,18393,12535.04056,11/1/2012,355.77,10/1/2012
451708,Nov-99,4372,5561.6,3/1/2011,347.72,5/1/2016
451741,Feb-86,9311,13652.09888,11/1/2012,394.23,10/1/2012
451757,Sep-98,3519,19649.97726,3/1/2011,2761.72,3/1/2011
451759,Jul-97,265,3186.081197,10/1/2010,2250.23,10/1/2010
451762,Jul-99,7658,21470.77653,11/1/2012,640.22,4/1/2015
451764,Sep-99,21470,9542.502403,11/1/2012,292.31,3/1/2015
451775,Dec-99,13724,3196.57,4/1/2010,519.68,9/1/2010
451779,6-Aug,3430,10608.88252,3/1/2012,1518.06,5/1/2016
451782,Jan-94,1751,5539.233021,1/1/2012,1665.12,12/1/2011
451799,Jan-90,4814,5487.660207,7/1/2011,2523.75,5/1/2015
451820,1-Oct,5610,0,,0,5/1/2016
451833,Feb-94,33809,22438.84612,11/1/2012,628.62,7/1/2015
451841,May-97,3672,15891.78755,4/1/2012,3379.45,4/1/2012
451846,5-Jun,13859,9297.885148,11/1/2012,263.23,3/1/2016
451852,6-Feb,261,2482.129585,11/1/2012,71.44,7/1/2015
451856,Oct-96,52264,8120.865323,7/1/2011,20.16,7/1/2011
451877,Nov-97,14218,25438.77693,12/1/2012,735.4,12/1/2012
451896,Apr-98,3417,4495.594965,11/1/2012,127.68,10/1/2012
451909,Apr-93,24573,15153.17,12/1/2009,15154,12/1/2009
451928,4-Jun,8903,2563.789815,7/1/2011,1142.01,8/1/2014
451933,Dec-89,75336,11334.1136,6/1/2012,955.08,6/1/2012
451951,Nov-89,0,7867.197954,11/1/2012,222.96,10/1/2012
451989,Oct-84,65844,30946.87024,10/1/2012,1522.42,5/1/2014
451990,2-Mar,5418,7283.067277,11/1/2012,205.36,5/1/2013
452001,3-Aug,2135,4723.999855,11/1/2012,132.45,10/1/2012
452003,Oct-90,7563,15289.48472,7/1/2010,12074.01,5/1/2015
452013,Dec-00,9166,7560.78433,9/1/2012,629.06,4/1/2016
452031,Dec-89,544,17803.66484,11/1/2012,521.27,9/1/2014
452037,Dec-99,10131,8946.109203,11/1/2012,267.26,10/1/2012
452052,3-Aug,8151,4117.564681,11/1/2012,122.3,4/1/2016
452088,Jun-99,26247,23604.46748,11/1/2012,3891.45,11/1/2012
452094,1-Apr,1554,5285.67695,10/1/2010,3682.56,11/1/2015
452099,Feb-99,4963,18010.09678,11/1/2012,504.66,4/1/2016
452100,Nov-99,3880,3977.852826,6/1/2011,1930.44,4/1/2014
452103,Oct-94,13694,4723.815714,11/1/2012,132,11/1/2012
452105,Nov-97,2316,13725.9803,11/1/2012,411.41,10/1/2012
452112,Sep-97,31485,3059.1,5/1/2010,510.8,5/1/2016
452127,Aug-99,14447,16533.72044,11/1/2012,461.65,9/1/2014
452132,1-Dec,15191,17477.33098,9/1/2011,6995.21,5/1/2016
452143,2-Jul,9424,3548.24,6/1/2010,437.24,11/1/2010
452145,Nov-94,18020,25935.7224,11/1/2012,748.41,4/1/2014
452147,Dec-99,13882,5883.26,10/1/2010,250,5/1/2016
452150,Dec-00,9200,14171.98867,11/1/2012,397.45,5/1/2016
452160,Jan-91,2817,2943.318994,7/1/2010,1.03,5/1/2013
452168,Oct-99,34715,19493.57849,12/1/2012,36.67,12/1/2012
452198,Mar-98,26669,1807.333632,11/1/2011,625.07,11/1/2014
452298,5-Aug,12560,24882.00534,11/1/2012,709.7,5/1/2016
452326,Jun-83,14653,20105.04593,5/1/2010,4.73,4/1/2010
452330,Dec-97,4138,12898.01443,1/1/2011,7832.07,5/1/2016
452354,Oct-90,2874,14242.3131,11/1/2012,422.04,11/1/2012
452356,Jun-00,6953,10720.7755,5/1/2011,5494.61,5/1/2011
452378,Dec-90,13648,16638.11525,6/1/2011,8080.02,11/1/2015
452382,1-Mar,2822,1826.210623,6/1/2011,879.1,5/1/2011
452383,May-84,17604,5619.588392,11/1/2012,160.04,10/1/2012
452386,Apr-84,38581,10523.38012,11/1/2012,322.39,12/1/2014
452391,Apr-00,5303,22926.21726,7/1/2011,10414.97,5/1/2016
452401,2-Jul,13217,18153.75287,10/1/2011,6730.9,4/1/2016
452407,4-May,7278,6433.937566,7/1/2010,5045.29,7/1/2010
452418,Dec-98,5418,5858.13,12/1/2010,421.89,5/1/2011
452419,4-Sep,3159,3982.939459,11/1/2012,112.33,5/1/2016
452429,Feb-95,1926,1284.37,7/1/2010,99.92,5/1/2016
452435,1-Jan,14385,14256.74593,3/1/2011,8077.28,3/1/2014
452449,5-Jun,2138,2318.893981,4/1/2011,1228.91,3/1/2011
452450,Mar-84,11328,28528.68407,11/1/2012,798.67,5/1/2016
452480,Jan-93,11369,23867.61781,12/1/2012,659.3,5/1/2016
452486,6-Jan,2791,4860.830001,3/1/2012,1180.76,2/1/2016
452488,1-Mar,16721,7032.972049,2/1/2012,577.31,5/1/2016
452494,1-Nov,14132,15286.35528,3/1/2012,39.44,5/1/2016
452505,2-Oct,1937,17036.72919,11/1/2012,502.94,10/1/2012
452507,Nov-90,27298,20728.71916,10/1/2010,14258.65,10/1/2010
452580,Dec-97,68903,30121.31868,11/1/2012,868.85,5/1/2016
452584,4-Jun,7768,5762.079785,3/1/2011,3206.42,2/1/2011
452590,May-00,11247,3431.286852,11/1/2012,101.21,2/1/2016
452597,Dec-98,33896,12107.91586,11/1/2012,344.45,4/1/2016
452599,6-Jan,4455,10346.59956,6/1/2012,1715.26,6/1/2015
452602,1-Nov,10908,13855.51098,11/1/2012,408.38,4/1/2016
452605,2-Apr,4388,5694.49676,4/1/2011,3033.92,4/1/2011
452613,Nov-98,4711,9998.81838,11/1/2010,7456.16,11/1/2010
452616,May-99,18270,15715.82,11/1/2011,979.74,5/1/2016
452649,1-Jul,19721,12681.26743,5/1/2010,10681.62,1/1/2015
452651,Nov-99,6327,5037.73,8/1/2010,501.16,12/1/2010
452693,Jun-96,10730,8274.618969,11/1/2012,237.85,11/1/2012
452706,Jan-99,6548,7643.03,7/1/2010,844.28,5/1/2016
452732,Oct-99,9918,19967.76855,2/1/2011,12680.83,4/1/2016
452740,Jun-87,2889,15309.99879,9/1/2010,11129.27,9/1/2010
452749,5-Dec,1923,8297.49,5/1/2012,288.1,5/1/2016
452768,Jul-91,129224,29665.83561,11/1/2012,232.43,11/1/2012
452773,Nov-96,10112,12497.45189,12/1/2010,7953.01,1/1/2011
452802,Jun-90,24427,11686.39472,11/1/2012,349.92,4/1/2016
452808,Jul-98,14610,13269.02212,11/1/2010,8876.93,3/1/2013
452809,Jul-91,7310,12679.83271,4/1/2013,4845.19,12/1/2014
452846,Oct-98,6508,9638.230643,11/1/2012,283.82,5/1/2016
452850,2-Sep,3564,4174.86025,11/1/2012,124.33,6/1/2014
452865,Aug-85,38771,10681.7557,11/1/2012,318.4,4/1/2016
452882,Nov-83,2383,4408.158939,11/1/2012,134.1,11/1/2012
452896,May-90,54459,32297.56114,11/1/2014,2634.05,11/1/2014
452900,Oct-90,2639,7138.680373,3/1/2011,1.64,10/1/2012
452910,Mar-00,12985,15697.62762,6/1/2015,287.93,5/1/2016
452944,4-Sep,1620,2046.185074,10/1/2012,62.64,11/1/2015
452947,Jun-98,4996,5710.849642,11/1/2012,145.34,11/1/2012
452948,5-Jan,9390,5407.230543,11/1/2012,156.64,10/1/2015
452957,1-Sep,26090,25747.90354,10/1/2012,675.17,9/1/2014
452961,Jan-96,22240,19020.04451,11/1/2012,556.48,2/1/2014
452969,Apr-88,7552,6723.8501,7/1/2012,320.41,3/1/2016
453018,Nov-99,8641,13627.92,8/1/2011,400,12/1/2011
453021,2-Jan,0,8057.100029,8/1/2011,4358.63,3/1/2016
453023,3-Aug,3644,19981.06178,10/1/2011,7599.26,7/1/2013
453052,Jan-98,3062,6483.804323,11/1/2012,183.48,11/1/2012
453081,Dec-00,973,3644.393939,5/1/2011,1735.26,10/1/2013
453095,3-Sep,22851,10077.86192,9/1/2011,4002.44,5/1/2016
453132,Jul-77,8652,2157.833032,11/1/2012,62.16,5/1/2016
453136,Jun-99,18988,3667.898505,11/1/2012,113.31,11/1/2012
453138,Apr-98,20755,25809.98625,11/1/2012,745.23,11/1/2012
453204,4-Sep,7979,9408.082532,4/1/2011,4953.82,5/1/2016
453250,Oct-89,1245,3026.934305,11/1/2012,88.07,11/1/2012
453280,5-Feb,25216,24247.81489,12/1/2011,22.43,6/1/2013
453290,Apr-99,19315,17966.92624,9/1/2012,1502.79,9/1/2012
453308,3-Nov,9847,3132.393851,11/1/2012,94.26,5/1/2016
453314,Jan-00,6109,5230.557516,6/1/2010,2814.21,6/1/2010
453358,Nov-97,2884,4365.41,2/1/2011,275.81,4/1/2014
453361,4-Feb,40,11072.38714,10/1/2012,625.33,5/1/2016
453373,1-Jan,0,2823.26,6/1/2012,90.75,11/1/2012
453391,Jan-92,32725,17892.29368,11/1/2012,546.66,11/1/2012
453393,3-May,5338,11504.66569,6/1/2011,4956.59,9/1/2014
453437,Jan-79,8805,6079.38,8/1/2011,280.97,1/1/2012
453442,4-Feb,10491,4476.97,5/1/2012,147.62,12/1/2014
453450,3-Nov,0,10408.7635,7/1/2010,6.21,11/1/2015
453462,Mar-96,34751,1851.74326,4/1/2010,1.3,4/1/2010
453477,Oct-99,4431,11393.88036,11/1/2012,338.02,11/1/2012
453478,Oct-96,16588,13746.41247,12/1/2012,381.55,2/1/2015
453487,Jan-83,1842,14462.45071,6/1/2010,4686.11,4/1/2016
453500,Nov-99,15355,8835.610797,11/1/2012,265.2,11/1/2012
453503,6-Aug,3147,14169.93571,7/1/2011,5256.95,2/1/2015
453516,Jun-96,46031,18261.14,8/1/2010,918.02,5/1/2016
453521,Nov-99,7237,5083.79,12/1/2010,171.6,5/1/2011
453524,5-Nov,2120,25314.30392,11/1/2012,739.47,11/1/2012
453541,Sep-96,981,507.96,12/1/2009,509.53,5/1/2016
453543,May-70,12952,8648.671883,11/1/2012,244.17,11/1/2012
453583,1-Mar,4301,11817.80074,7/1/2012,1641.08,12/1/2015
453585,Jan-88,405,5037.93697,11/1/2012,148.83,5/1/2016
453586,Dec-97,19304,21477.11819,1/1/2011,13136.07,8/1/2013
453587,3-Feb,24,8187.624983,11/1/2012,250.07,11/1/2012
453589,2-Nov,5019,7589.98365,11/1/2012,232.29,5/1/2016
453618,Jun-95,8526,14242.99571,11/1/2012,425.01,5/1/2015
453620,2-Nov,20323,2881.036035,3/1/2011,1602.78,3/1/2014
453629,Sep-97,13819,17804.07082,11/1/2012,527.39,4/1/2016
453632,Feb-89,41977,18942.96002,4/1/2012,4125.88,4/1/2012
453667,Nov-96,20,6911.11372,7/1/2010,5470.14,7/1/2010
453673,2-Nov,24089,19505.73176,7/1/2012,2696,7/1/2012
453677,Jan-97,26715,28081.69805,10/1/2011,46.23,3/1/2016
453686,Jan-97,16725,25054.98733,1/1/2012,8033.8,2/1/2015
453688,1-Mar,2256,2480.047854,11/1/2012,69.41,4/1/2014
453717,May-91,7943,8991.212671,11/1/2012,254.31,11/1/2012
453744,Jun-96,30706,30138.14327,6/1/2012,4922.45,4/1/2015
453754,Sep-86,618,11797.66267,11/1/2012,348.37,4/1/2016
453770,Sep-00,11023,5567.703,12/1/2011,1798.12,11/1/2011
453780,Oct-97,21075,9126.25005,11/1/2012,260.7,5/1/2016
453783,6-Jul,1867,16294.30699,11/1/2012,458.18,6/1/2015
453791,Nov-92,1326,3068.067035,3/1/2010,2790.67,7/1/2014
453866,Dec-00,3688,6160.75,3/1/2010,2163.63,3/1/2010
453894,3-Oct,7383,14290.99739,9/1/2012,59.32,5/1/2016
453900,Oct-97,3743,1752.33,7/1/2010,318.02,12/1/2010
453910,4-Jul,1747,8695.20635,12/1/2012,122.51,5/1/2013
453938,2-Sep,3972,10221.55675,11/1/2012,293.59,1/1/2015
453965,Feb-95,37859,17640.20253,5/1/2011,4.67,5/1/2011
453967,Aug-91,62680,6759.050156,11/1/2012,196.82,5/1/2016
454043,1-Jan,6770,1975.05,8/1/2010,219.71,5/1/2016
454047,Jan-89,1844,2795.295843,11/1/2012,81.11,3/1/2015
454057,2-Oct,7153,1234.971381,11/1/2012,37.75,11/1/2015
454062,5-May,5481,15964.72353,12/1/2009,15966.7,12/1/2009
454075,Dec-95,8414,31180.40941,11/1/2012,890.98,11/1/2012
454082,Dec-99,13029,7156.873434,12/1/2012,211.68,2/1/2015
454092,Feb-69,14489,18252.60642,11/1/2012,524.15,11/1/2012
454105,Apr-00,6184,7135.949837,9/1/2012,82.24,6/1/2012
454130,4-Jan,144,6862.625071,11/1/2012,207.27,11/1/2012
454140,2-Sep,0,1335.61,5/1/2010,41.17,5/1/2016
454161,1-May,7057,6290.710668,11/1/2012,190.14,11/1/2012
454182,Jan-00,2054,14910.20538,11/1/2012,450.62,2/1/2014
454186,Dec-86,7259,14475.5868,3/1/2012,53.12,5/1/2016
454192,Dec-94,11023,2530.049828,11/1/2012,74.79,12/1/2014
454194,6-Oct,1231,3848.74,10/1/2011,167.34,5/1/2016
454206,Oct-98,22689,16223.86803,3/1/2010,4.54,2/1/2014
454216,3-Jun,5950,7109.108932,9/1/2011,2840,9/1/2015
454238,3-Nov,6706,9830.255586,3/1/2012,3338.6,8/1/2014
454248,May-83,39,25191.567,12/1/2012,741.5,12/1/2012
454253,Jan-94,9874,4867.222257,11/1/2012,144.46,4/1/2013
454264,Jun-97,12893,10718.00946,8/1/2012,1204.88,8/1/2012
454268,Apr-87,5993,5957.209218,11/1/2012,172.53,5/1/2015
454310,Feb-87,39121,9713.864576,11/1/2012,272.78,8/1/2015
454324,Aug-83,3142,27007.30101,11/1/2010,33.56,11/1/2010
454329,Jun-98,6528,6505.65,2/1/2012,271.78,5/1/2016
454334,Aug-98,6211,3931.056132,6/1/2012,14.3,5/1/2016
454335,Aug-99,16683,10978.48817,11/1/2012,325.23,11/1/2012
454392,Jul-00,12135,4358.86733,11/1/2012,123.6,11/1/2012
454405,Dec-81,62553,29784.16746,11/1/2012,832.17,5/1/2016
454473,Dec-84,14014,7801.496086,7/1/2012,424.15,7/1/2015
454474,May-95,1940,12710.13804,8/1/2010,7672.36,8/1/2014
454495,2-Nov,239,2344.34944,3/1/2011,1297.3,3/1/2011
454512,3-Nov,543,7129.489294,10/1/2011,2718.25,10/1/2011
454515,Nov-99,32120,25685.93441,11/1/2012,738.95,9/1/2013
454549,Mar-99,6341,17724.80795,5/1/2010,15416.39,3/1/2014
454553,2-Jan,14306,7485.872798,12/1/2012,223.46,12/1/2012
454566,Jan-95,20241,3041.990685,11/1/2012,88.93,2/1/2016
454588,Jun-89,46336,14315.339,11/1/2012,440.82,11/1/2012
454629,Jun-98,27901,5339.29793,6/1/2011,2589.89,6/1/2011
454633,Apr-98,11484,13458.89464,3/1/2012,3275.14,3/1/2016
454663,5-Oct,5116,6253.152173,11/1/2012,187.64,11/1/2012
454669,Jul-95,22078,11108.35135,9/1/2011,1452.6,9/1/2011
454682,4-Dec,16626,0,,0,5/1/2016
454684,May-89,19034,11987.95277,11/1/2012,346.57,5/1/2016
454685,Jun-93,8950,3104.1,5/1/2011,165.67,10/1/2011
454687,Apr-97,13298,14855.14759,9/1/2012,438.76,5/1/2016
454698,Jul-00,10684,1801.862474,3/1/2013,52.95,3/1/2013
454727,Dec-98,7321,9126.376579,11/1/2012,265.71,11/1/2012
454740,Jul-96,15373,16470.30987,11/1/2012,502.63,11/1/2012
454752,Aug-71,22054,13655.83398,11/1/2012,385.54,11/1/2014
454757,2-Mar,12829,10805.90894,6/1/2011,34.35,6/1/2011
454764,Jun-79,5494,21970.8152,8/1/2012,2450.23,3/1/2016
454771,Nov-98,56896,20130.06412,3/1/2011,11091.45,3/1/2011
454773,Jun-96,9228,1474.665935,12/1/2012,43.49,5/1/2016
454786,Mar-90,2930,7305.356502,11/1/2012,207.69,11/1/2012
454791,Oct-98,10221,13725.24981,11/1/2012,419.44,5/1/2016
454796,Aug-85,14907,17331.88487,1/1/2010,16771.37,1/1/2010
454801,3-Jan,1982,3923.548065,6/1/2012,648,2/1/2016
454807,Sep-00,12925,4906.386392,8/1/2012,544.56,1/1/2013
454824,4-Jan,2229,3521.966493,7/1/2011,1591.92,5/1/2016
454838,Jul-96,3201,12721.64001,8/1/2011,8999.25,8/1/2015
454857,May-93,429,5543.37862,11/1/2011,1955.75,11/1/2011
454865,Dec-93,20357,23309.53198,5/1/2012,264.13,5/1/2012
454912,Dec-92,16495,14298.08931,11/1/2012,434.3,5/1/2015
454927,Jun-00,19888,2916.041848,7/1/2012,276.77,7/1/2012
454945,4-Sep,11438,14413.96915,11/1/2012,405.94,11/1/2015
454963,2-Nov,11129,12765.22211,8/1/2011,5448.51,8/1/2011
454980,1-Feb,10320,539.47,,0,4/1/2010
454995,May-95,35121,10102.37,12/1/2009,10103.08,12/1/2009
455011,Oct-90,9087,13394.64247,12/1/2010,8587.44,5/1/2014
455027,5-Jul,5273,11391.81809,11/1/2012,347.28,3/1/2014
455041,6-Aug,13881,4616.259584,12/1/2011,1475.03,12/1/2011
455052,3-Jun,6978,7726.43787,7/1/2012,1058.11,4/1/2016
455059,Sep-96,2772,6708.703374,11/1/2012,205.9,10/1/2015
455074,Dec-93,32549,6236.045613,11/1/2012,181.79,11/1/2012
455098,Jul-98,6530,6791.800494,5/1/2011,3446.47,6/1/2011
455108,1-Jul,30703,3968.695679,2/1/2011,2322.24,3/1/2015
455110,3-Sep,2287,1009.58,12/1/2009,1009.67,12/1/2009
455121,Jan-93,1284,22300.78818,11/1/2010,14871.26,11/1/2010
455135,Jul-98,18270,7871.034217,12/1/2012,274.74,2/1/2013
455150,Aug-98,7839,5642.440648,8/1/2010,4254.84,11/1/2014
455152,Jun-93,57602,25314.52597,11/1/2012,746.32,9/1/2015
455153,5-Sep,7306,8772.39,1/1/2012,330.75,6/1/2012
455161,Jul-97,4071,4472.468915,11/1/2012,139.63,4/1/2016
455162,3-Feb,6238,11987.95826,11/1/2012,342.47,11/1/2015
455253,Jun-90,31376,20978.92277,11/1/2012,597.33,1/1/2015
455261,3-Feb,7114,5584.945645,11/1/2012,160.74,11/1/2012
455281,Nov-93,17606,28868.71264,9/1/2011,11325.33,10/1/2015
455289,Dec-97,1709,776.31,2/1/2010,259.37,5/1/2016
455299,Oct-93,7424,31334.76378,11/1/2012,878.81,11/1/2012
455300,Sep-95,685,3223.66,10/1/2010,329.68,8/1/2015
455304,Mar-93,8706,6862.624855,11/1/2012,208.61,11/1/2012
455306,Mar-93,23331,2795.293072,11/1/2012,86.96,11/1/2012
455309,Nov-99,879,23510.78362,2/1/2012,6987.79,2/1/2012
455314,Dec-87,37459,1353.433575,6/1/2012,224.07,7/1/2012
455335,3-Jul,2610,3222.443928,11/1/2010,2179.79,3/1/2016
455358,Jun-98,9389,11379.82205,11/1/2012,321.06,11/1/2013
455393,Aug-87,11413,6743.346981,11/1/2012,190.4,5/1/2016
455421,2-Nov,707,9550.7864,6/1/2012,1571.99,7/1/2012
455614,Nov-99,1465,4749.89,3/1/2012,168.17,8/1/2012
455618,Jul-00,10104,13333.65248,4/1/2011,7058.81,8/1/2013
455627,Feb-84,7479,9699.542062,7/1/2011,10.92,4/1/2016
455641,Apr-94,7386,11277.36561,3/1/2013,326.9,10/1/2015
455659,Feb-88,22845,8476.121587,1/1/2013,242.96,4/1/2016
455662,Nov-99,19137,13522.13442,1/1/2011,8281.12,1/1/2011
455671,6-Jan,5009,359.62,,0,4/1/2010
455682,Dec-96,5843,3971.444182,11/1/2012,113.95,5/1/2016
455697,Jun-90,3590,9362.036985,12/1/2010,6072.97,3/1/2012
455715,Aug-95,4800,24555.37287,2/1/2012,2383.11,2/1/2012
455716,Feb-99,6473,11542.11491,2/1/2012,639.8,3/1/2012
455737,Aug-94,26331,14821.08677,11/1/2012,439.18,11/1/2012
455781,Dec-00,6648,11770.47807,11/1/2012,104.97,11/1/2012
455821,Oct-98,12067,10023.01,4/1/2011,251.94,5/1/2016
455871,Aug-91,12267,6630.44,5/1/2011,500,5/1/2016
455904,May-95,0,27964.21667,3/1/2011,3560.68,3/1/2015
455927,Mar-98,14617,12740.42221,11/1/2011,4442.38,11/1/2011
455941,Mar-94,3486,11987.95197,11/1/2012,345.37,11/1/2012
455977,2-Sep,1742,23200.3,2/1/2012,45.36,6/1/2012
455987,May-98,4005,2386.50474,1/1/2013,36.67,5/1/2016
455991,Apr-97,6588,18309.03495,8/1/2012,2052.11,1/1/2016
455997,Aug-94,12746,13312.51297,1/1/2011,8196.04,1/1/2011
456014,1-Oct,10006,11957.74833,9/1/2012,27.04,5/1/2016
456023,Jan-95,0,7320.126356,11/1/2012,225.39,11/1/2012
456032,May-92,17070,19180.71677,11/1/2012,549.49,11/1/2012
456047,Sep-93,12919,11972.37951,1/1/2012,3531.94,11/1/2015
456085,4-Sep,5256,2596.07,4/1/2011,146.23,9/1/2011
456093,Sep-93,2400,7318.495491,2/1/2012,2184.49,8/1/2015
456095,May-95,9107,6476.439317,8/1/2010,4280,8/1/2010
456132,Feb-96,17411,10526.30595,11/1/2012,296.51,2/1/2016
456193,6-May,1942,4964.328916,11/1/2012,141.61,11/1/2012
456194,May-95,44889,29361.77168,11/1/2012,830.7,6/1/2015
456197,Dec-84,8006,12228.61119,11/1/2012,373.71,5/1/2016
456262,Dec-92,15354,3545.649705,12/1/2012,105.51,11/1/2012
456267,Aug-98,6479,5655.660076,1/1/2012,1693.32,4/1/2013
456278,Feb-00,18700,13921.46658,8/1/2011,27.72,5/1/2016
456281,Jul-90,53066,9019.232098,2/1/2012,37.86,5/1/2016
456301,Aug-91,13482,2151.822325,2/1/2011,1283.94,10/1/2015
456326,May-97,0,21258.29806,12/1/2012,596.97,12/1/2015
456335,Dec-00,11797,2163.59,12/1/2010,166.5,12/1/2010
456357,6-Sep,15767,17511.3206,12/1/2011,4397.76,4/1/2014
456373,1-Jul,6474,6366.282679,5/1/2010,5532.69,5/1/2010
456387,Dec-93,12897,9831.378364,11/1/2012,289.26,11/1/2012
456408,Apr-92,2600,11437.69185,11/1/2012,342.21,3/1/2015
456411,Jun-82,10583,4358.815855,1/1/2012,759.77,2/1/2012
456448,5-Nov,10472,18984.95347,11/1/2012,569.4,11/1/2012
456450,Oct-98,2148,29672.63019,11/1/2012,867.79,11/1/2012
456465,Jun-99,24931,15239.52021,2/1/2013,456.59,2/1/2013
456466,Aug-88,22376,18372.94118,11/1/2012,536.76,5/1/2016
456469,Mar-96,5147,5940.169406,6/1/2012,985.48,1/1/2014
456474,Feb-96,72289,6068.512324,9/1/2012,513.92,5/1/2016
456475,Jan-98,12361,17454.70178,7/1/2011,26.93,7/1/2011
456477,Sep-00,9324,10810.84665,11/1/2012,305.23,11/1/2012
456479,Aug-98,6,11152.22292,11/1/2012,312.67,11/1/2012
456528,Jun-96,10373,11379.80971,11/1/2012,320.24,11/1/2012
456534,Apr-95,16405,8004.116472,11/1/2012,144.51,4/1/2016
456540,2-Jul,2280,10240.65077,11/1/2012,308.83,11/1/2012
456556,Dec-69,28289,11379.82205,11/1/2012,321.02,10/1/2015
456582,3-May,1449,474.91,8/1/2010,51.21,1/1/2011
456618,Dec-73,4133,7121.12126,11/1/2012,215.47,4/1/2014
456627,Nov-94,2010,10581.64191,8/1/2010,8054.93,8/1/2010
456639,Jul-90,85896,16163.64,12/1/2009,16164.64,4/1/2012
456643,Sep-95,6847,19451.75402,9/1/2012,1623.92,1/1/2016
456653,May-95,5305,5905.16191,11/1/2012,166.05,11/1/2012
456671,1-Jan,3969,7906.455294,3/1/2011,11.77,5/1/2016
456709,Mar-90,38142,17802.95351,11/1/2012,530.59,11/1/2012
456718,3-Dec,1215,1250.3,10/1/2010,102.74,3/1/2011
456719,Jul-96,79746,30961.02901,5/1/2012,5879.52,5/1/2016
456763,5-Feb,4613,3879.619159,7/1/2011,660.05,5/1/2016
456774,Jan-84,16685,5590.586144,11/1/2012,165.8,1/1/2016
456788,Feb-89,28532,6104.455873,3/1/2012,1485.43,3/1/2012
456807,Aug-90,2530,5298.62,8/1/2012,158.86,2/1/2013
456812,Feb-88,90063,8477.44,5/1/2010,746.24,4/1/2016
456828,Dec-95,4848,12350.04796,11/1/2012,368.03,5/1/2016
456868,Aug-99,1940,6501.265532,4/1/2011,4.61,3/1/2014
456875,Sep-00,26192,5603.283588,10/1/2012,327.65,5/1/2016
456880,Sep-94,2018,29365.04279,11/1/2012,878.82,11/1/2012
456899,Nov-00,3233,7174.542145,3/1/2010,6519.99,7/1/2014
456922,Nov-98,34009,11981.29245,8/1/2012,624.49,5/1/2016
456940,Nov-94,5734,31376.19438,8/1/2012,4305.59,7/1/2015
456941,Feb-98,25295,5718.845519,11/1/2012,176.11,6/1/2015
456955,4-Aug,228,3129.82,1/1/2010,99.41,4/1/2016
456971,Jan-94,7569,854.1,1/1/2012,32.97,6/1/2012
456982,Sep-99,15169,10968.55,12/1/2010,832.5,5/1/2016
457027,Dec-98,0,7708.721655,3/1/2010,7236.08,3/1/2010
457032,1-Mar,32820,20606.03197,2/1/2011,408.53,2/1/2013
457034,4-Nov,280,1780.251185,11/1/2012,53.95,11/1/2012
